tripduration (s),tripduration (m/s),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Age 
506,8.43,35:13.9,43:39.9,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42583,Subscriber,1980,Female,40
1782,29.7,35:38.6,05:21.4,3195,Sip Ave,40.7308971,-74.06391263,3640,Journal Square,40.73367,-74.0625,42182,Subscriber,1975,Male,45
3125,52.08,38:46.3,30:51.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42550,Subscriber,1962,Male,58
272,4.53,39:12.6,43:45.4,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42320,Subscriber,1981,Female,39
4967,82.78,42:51.5,05:38.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42382,Subscriber,1964,Male,56
439,7.32,51:13.6,58:33.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42333,Subscriber,1981,Male,39
392,6.53,51:30.5,58:02.8,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42220,Subscriber,1985,Male,35
3368,56.13,51:31.8,47:40.0,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42421,Subscriber,1986,Female,34
3290,54.83,53:12.2,48:03.1,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42198,Customer,1972,Male,48
1364,22.73,53:20.8,16:05.1,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42389,Subscriber,1995,Male,25
314,5.23,53:22.0,58:36.2,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,42458,Subscriber,1974,Female,46
320,5.33,54:55.1,00:15.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42196,Subscriber,1962,Female,58
1285,21.42,55:26.8,16:52.1,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42366,Subscriber,1968,Male,52
425,7.08,55:30.1,02:35.1,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42462,Subscriber,1980,Female,40
754,12.57,56:56.2,09:31.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3193,Lincoln Park,40.7246051,-74.07840595,42483,Subscriber,1975,Male,45
1935,32.25,59:23.2,31:38.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42393,Subscriber,1986,Male,34
430,7.17,59:50.2,07:00.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42269,Subscriber,1964,Male,56
547,9.12,02:15.5,11:23.4,3203,Hamilton Park,40.72759597,-74.04424731,3195,Sip Ave,40.7308971,-74.06391263,42189,Subscriber,1987,Male,33
4845,80.75,03:52.7,24:38.5,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,41356,Subscriber,1988,Female,32
277,4.62,05:35.5,10:13.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42403,Subscriber,1985,Male,35
281,4.68,05:35.7,10:17.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42116,Subscriber,1981,Male,39
1958,32.63,09:31.7,42:10.2,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42215,Customer,1994,Female,26
1960,32.67,09:36.5,42:16.7,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42537,Customer,1989,Female,31
1794,29.9,11:31.6,41:26.4,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42384,Customer,1992,Female,28
1116,18.6,12:19.0,30:55.8,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42282,Subscriber,1977,Male,43
47293,788.22,13:30.3,21:44.1,3681,Grand St,40.71517768,-74.03768331,3272,Jersey & 3rd,40.72333159,-74.04595256,42218,Customer,1989,Female,31
691,11.52,16:21.1,27:52.5,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42105,Subscriber,1990,Male,30
684,11.4,16:38.1,28:02.5,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42110,Subscriber,1992,Female,28
501,8.35,21:08.9,29:30.8,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,42219,Customer,1996,Female,24
925,15.42,21:18.8,36:43.8,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42220,Subscriber,1969,Male,51
433,7.22,21:23.2,28:36.8,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,42407,Subscriber,1975,Male,45
1825,30.42,21:55.9,52:21.5,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42134,Subscriber,1960,Male,60
1819,30.32,22:29.1,52:49.0,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42462,Subscriber,1965,Female,55
791,13.18,25:29.6,38:40.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42453,Customer,1969,Unknown,51
616,10.27,26:46.3,37:02.8,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,42117,Subscriber,1992,Male,28
1021,17.02,28:30.9,45:32.5,3211,Newark Ave,40.72152515,-74.04630454,3193,Lincoln Park,40.7246051,-74.07840595,42348,Subscriber,1992,Male,28
111,1.85,29:24.8,31:15.9,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,42492,Subscriber,1989,Male,31
1282,21.37,29:39.7,51:02.3,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,42142,Subscriber,1958,Male,62
708,11.8,30:33.7,42:21.8,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,42454,Subscriber,1958,Male,62
1524,25.4,31:01.4,56:25.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42303,Subscriber,1962,Male,58
4439,73.98,31:59.9,45:59.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42354,Customer,1967,Female,53
2580,43,32:11.8,15:12.4,3184,Paulus Hook,40.7141454,-74.0335519,3198,Heights Elevator,40.74871595,-74.0404433,42266,Subscriber,1986,Male,34
1737,28.95,32:15.4,01:12.9,3209,Brunswick St,40.7241765,-74.0506564,3279,Dixon Mills,40.72163014,-74.04996783,42375,Subscriber,1995,Female,25
2049,34.15,32:22.7,06:32.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42417,Subscriber,1970,Male,50
3693,61.55,32:23.4,33:57.1,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42393,Subscriber,1986,Male,34
2688,44.8,32:38.8,17:27.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3694,Jackson Square,40.71113,-74.0789,42231,Customer,1969,Unknown,51
222,3.7,33:17.8,37:00.8,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42194,Customer,1995,Female,25
2260,37.67,37:20.4,15:01.2,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42161,Subscriber,1960,Male,60
461,7.68,37:38.8,45:20.4,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42255,Subscriber,1992,Female,28
1697,28.28,38:10.0,06:27.9,3638,Washington St,40.7242941,-74.0354826,3213,Van Vorst Park,40.71848892,-74.04772663,42314,Customer,1995,Female,25
1399,23.32,39:51.6,03:11.2,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42394,Subscriber,1984,Male,36
1389,23.15,40:13.8,03:23.1,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42356,Customer,1969,Unknown,51
1767,29.45,40:39.0,10:06.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42187,Customer,1992,Female,28
1681,28.02,41:45.1,09:46.2,3279,Dixon Mills,40.72163014,-74.04996783,3267,Morris Canal,40.71241882,-74.03852552,42480,Customer,1993,Female,27
613,10.22,42:16.4,52:29.7,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42184,Subscriber,1987,Male,33
1837,30.62,43:45.4,14:23.0,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,42451,Subscriber,1993,Male,27
2499,41.65,48:01.7,29:41.4,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42194,Subscriber,1995,Female,25
357,5.95,51:53.9,57:51.5,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42601,Subscriber,1991,Female,29
1318,21.97,52:17.6,14:16.4,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,42269,Subscriber,1990,Male,30
1474,24.57,53:27.2,18:01.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42593,Subscriber,1960,Male,60
1490,24.83,53:34.0,18:25.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42462,Subscriber,1965,Female,55
172,2.87,53:48.0,56:40.7,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42499,Subscriber,1982,Male,38
6653,110.88,56:28.0,47:21.1,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42483,Customer,1969,Unknown,51
408,6.8,56:36.9,03:24.9,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,42537,Subscriber,1962,Male,58
1881,31.35,56:53.2,28:15.1,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42232,Subscriber,1958,Male,62
756,12.6,58:22.1,10:59.1,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,42220,Subscriber,1969,Male,51
469,7.82,59:37.3,07:26.4,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42387,Subscriber,1968,Male,52
2110,35.17,59:58.8,35:09.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,42458,Subscriber,1977,Female,43
735,12.25,01:33.3,13:48.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42304,Subscriber,1993,Female,27
2321,38.68,03:52.3,42:33.6,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42545,Subscriber,1979,Female,41
1692,28.2,08:22.2,36:34.9,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,42413,Customer,1995,Female,25
1525,25.42,09:05.3,34:30.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42110,Customer,1992,Male,28
284,4.73,09:43.8,14:28.4,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,42380,Subscriber,1990,Male,30
342,5.7,12:28.8,18:11.4,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42525,Subscriber,1958,Male,62
878,14.63,12:39.0,27:18.0,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42450,Subscriber,1981,Male,39
2133,35.55,14:06.6,49:40.0,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,42130,Customer,1988,Male,32
1538,25.63,14:20.1,39:58.3,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42384,Subscriber,1991,Male,29
271,4.52,14:49.5,19:21.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42117,Subscriber,1992,Male,28
2807,46.78,14:50.3,01:38.0,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,42372,Customer,1969,Female,51
1582,26.37,17:37.4,43:59.9,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42159,Subscriber,1979,Male,41
1006,16.77,17:38.3,34:25.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42408,Subscriber,1984,Male,36
897,14.95,17:42.5,32:39.9,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,42187,Subscriber,1989,Female,31
1283,21.38,17:58.2,39:22.1,3694,Jackson Square,40.71113,-74.0789,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42231,Subscriber,1970,Male,50
2633,43.88,18:52.5,02:46.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42142,Customer,1964,Male,56
656,10.93,20:00.3,30:57.1,3187,Warren St,40.7211236,-74.03805095,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42109,Subscriber,1963,Male,57
199,3.32,21:11.3,24:30.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42499,Subscriber,1982,Male,38
864,14.4,21:18.8,35:43.0,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,42304,Subscriber,1967,Male,53
1509,25.15,21:25.9,46:35.8,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42441,Subscriber,1977,Male,43
652,10.87,21:27.4,32:20.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072,-74.04288411,42135,Customer,1988,Male,32
2779,46.32,27:10.0,13:29.9,3198,Heights Elevator,40.74871595,-74.0404433,3210,Pershing Field,40.74267714,-74.05178863,42240,Subscriber,1975,Male,45
2394,39.9,27:44.1,07:38.7,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,42595,Subscriber,1991,Female,29
2316,38.6,29:54.9,08:31.4,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42573,Subscriber,1986,Female,34
1162,19.37,29:55.4,49:18.1,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42194,Subscriber,1995,Female,25
2189,36.48,30:43.7,07:13.7,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,42362,Customer,1969,Unknown,51
2272,37.87,33:03.7,10:55.9,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.74267714,-74.05178863,42546,Subscriber,1972,Male,48
1412,23.53,33:55.0,57:27.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42381,Subscriber,1963,Male,57
2283,38.05,35:48.5,13:52.0,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42458,Subscriber,1977,Female,43
1038,17.3,36:53.5,54:11.6,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.74267714,-74.05178863,42318,Customer,1991,Male,29
173,2.88,40:47.9,43:41.1,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42377,Customer,1997,Male,23
1162,19.37,40:54.5,00:16.8,3186,Grove St PATH,40.71958612,-74.04311746,3679,Bergen Ave,40.72210379,-74.071455,42453,Customer,1969,Unknown,51
1356,22.6,42:05.4,04:42.1,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42226,Subscriber,1980,Male,40
398,6.63,44:26.6,51:05.2,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42525,Subscriber,1958,Male,62
504,8.4,45:11.1,53:35.7,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42368,Subscriber,1989,Male,31
428,7.13,46:47.4,53:56.0,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,42354,Subscriber,1993,Female,27
176,2.93,47:09.6,50:05.6,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42384,Subscriber,1991,Male,29
460,7.67,48:01.3,55:41.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42355,Subscriber,1989,Male,31
183,3.05,49:14.7,52:18.1,3195,Sip Ave,40.7308971,-74.06391263,3220,5 Corners Library,40.73496102,-74.05950308,42189,Subscriber,1978,Male,42
202,3.37,49:18.5,52:40.7,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42140,Subscriber,1983,Male,37
208,3.47,54:14.6,57:42.9,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42384,Subscriber,1991,Male,29
621,10.35,55:55.5,06:17.0,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,42174,Customer,1989,Female,31
368,6.13,56:49.3,02:57.6,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,42374,Subscriber,1978,Male,42
1262,21.03,57:04.0,18:07.0,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,42583,Customer,1969,Unknown,51
1528,25.47,59:12.8,24:40.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42232,Subscriber,1968,Male,52
1004,16.73,59:43.2,16:27.8,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,42140,Customer,1969,Unknown,51
2256,37.6,02:08.8,39:45.2,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42407,Subscriber,1987,Male,33
310,5.17,05:37.8,10:48.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42614,Subscriber,1988,Female,32
304,5.07,05:38.3,10:42.8,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42180,Subscriber,1987,Male,33
238,3.97,10:49.2,14:47.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42219,Subscriber,1988,Female,32
563,9.38,11:16.1,20:39.3,3210,Pershing Field,40.74267714,-74.05178863,3201,Dey St,40.737711,-74.066921,42546,Subscriber,1972,Male,48
1513,25.22,15:41.8,40:55.8,3267,Morris Canal,40.71241882,-74.03852552,3269,Brunswick & 6th,40.72601173,-74.05038893,42458,Subscriber,1977,Female,43
1364,22.73,15:57.0,38:41.2,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42168,Subscriber,1959,Male,61
772,12.87,20:48.6,33:41.2,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42226,Subscriber,1993,Male,27
2740,45.67,36:33.2,22:13.3,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42240,Subscriber,1975,Male,45
980,16.33,39:11.5,55:32.4,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42168,Subscriber,1959,Male,61
203,3.38,48:25.9,51:49.9,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42563,Subscriber,1958,Male,62
249,4.15,50:28.4,54:38.3,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,42239,Subscriber,1989,Male,31
677,11.28,50:56.8,02:14.0,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42472,Subscriber,1970,Male,50
339,5.65,53:28.8,59:08.7,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42449,Customer,1969,Unknown,51
131,2.18,54:39.7,56:50.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42359,Subscriber,1992,Male,28
1785,29.75,56:03.1,25:48.9,3184,Paulus Hook,40.7141454,-74.0335519,3677,Glenwood Ave,40.72755147,-74.07106072,42168,Subscriber,1959,Male,61
80,1.33,01:18.0,02:38.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,38358,Subscriber,1981,Female,39
42353,705.88,04:10.8,50:03.8,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,42215,Customer,1994,Male,26
445,7.42,04:32.0,11:57.1,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,42470,Subscriber,1990,Male,30
79,1.32,04:55.0,06:14.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42141,Subscriber,1981,Female,39
484,8.07,06:29.1,14:33.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42352,Subscriber,1988,Male,32
77,1.28,08:29.6,09:47.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,40063,Subscriber,1981,Female,39
75,1.25,13:06.3,14:22.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42490,Subscriber,1981,Female,39
61,1.02,16:55.6,17:56.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42199,Subscriber,1981,Female,39
475,7.92,29:59.9,37:55.3,3209,Brunswick St,40.7241765,-74.0506564,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42329,Subscriber,1982,Male,38
854,14.23,30:55.7,45:09.7,3279,Dixon Mills,40.72163014,-74.04996783,3210,Pershing Field,40.74267714,-74.05178863,42233,Customer,1981,Male,39
415,6.92,37:43.1,44:38.2,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42333,Subscriber,1980,Male,40
1777,29.62,51:50.1,21:27.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42109,Subscriber,1994,Male,26
272,4.53,17:12.7,21:44.9,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42316,Subscriber,1996,Female,24
713,11.88,19:59.7,31:53.4,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42220,Subscriber,1977,Male,43
272,4.53,34:45.3,39:17.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42535,Subscriber,1994,Female,26
367,6.12,47:36.9,53:44.6,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42174,Subscriber,1980,Female,40
357,5.95,50:04.2,56:02.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42535,Subscriber,1986,Male,34
196,3.27,53:05.8,56:22.4,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,33887,Subscriber,1991,Male,29
966,16.1,54:03.8,10:10.6,3191,Union St,40.7182113,-74.0836394,3275,Columbus Drive,40.7183552,-74.03891444,42295,Customer,1999,Male,21
